index,pointid,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19,Exists
5089,2276,235,251,210,1718,472,1,115,1158,7,510,7,130,69,1654,324,137,187,248,210,0
5090,2277,209,225,181,1574,424,2,113,1056,7,505,7,130,69,1791,297,110,187,223,181,0
5091,2278,240,256,215,1668,455,2,115,1124,7,496,7,130,70,1633,328,143,185,252,215,0
5092,2279,244,259,219,1652,448,2,115,1110,8,488,8,129,70,1658,332,148,184,257,219,0
5093,2280,232,248,206,1550,419,2,114,1043,7,856,7,130,70,1740,320,135,185,247,206,0
5094,2281,214,231,186,1456,391,2,114,979,7,820,7,130,69,1847,303,116,187,230,186,0
5095,2282,206,224,178,1396,373,2,114,937,7,790,7,130,69,1902,296,109,187,223,178,0
5096,2283,222,240,194,1414,378,2,114,948,8,789,8,130,69,1869,312,125,187,239,194,0
5097,2284,229,248,201,1422,379,3,113,949,10,784,10,130,69,1886,319,132,187,246,201,0
5098,2285,230,249,202,1407,372,3,112,934,10,770,11,129,69,1898,319,134,185,248,207,0
5099,2286,228,247,199,1363,359,3,112,903,11,745,12,129,68,1975,318,130,188,246,203,0
5100,2287,199,219,168,1208,312,2,112,798,12,798,14,129,68,2128,290,101,189,219,171,0
5101,2288,209,229,178,1201,310,2,111,793,12,793,14,130,68,2134,300,111,189,229,181,0
5102,2289,199,221,168,1147,290,2,111,752,14,752,17,128,68,2199,290,102,188,221,171,0
5103,2290,211,234,181,1162,295,3,111,762,15,762,18,128,68,2171,302,114,188,234,184,0
5104,2291,208,231,176,1129,282,3,108,736,18,736,22,127,67,2261,298,111,187,231,179,0
5105,2292,212,236,180,1158,286,4,107,748,23,748,28,125,68,2268,299,116,183,236,183,0
5106,2293,211,236,179,1160,280,5,105,739,29,739,36,123,68,2312,296,116,180,236,181,0
5107,2294,209,234,177,1179,277,7,101,736,38,723,47,120,68,2317,293,117,176,234,179,0
5108,2295,208,233,177,1210,274,10,97,734,51,734,62,117,66,2312,292,117,175,233,178,0
5109,2296,205,232,173,1233,268,12,92,726,64,722,79,114,66,2386,288,117,171,231,174,0
5110,2297,209,235,178,1350,279,18,86,763,88,763,108,110,66,2364,289,124,165,235,188,0
5111,2298,214,241,183,1521,293,27,77,820,117,820,151,106,66,2366,291,131,160,241,193,0
5112,2299,221,248,191,1758,313,41,68,894,159,894,178,102,65,2308,297,142,155,248,199,0
5113,2300,233,259,205,2128,350,63,58,1006,226,1006,260,97,66,2178,304,158,146,259,213,0
5114,2301,233,259,204,2262,359,73,54,1030,256,1030,300,94,65,2180,303,159,144,259,213,0
5115,2302,231,257,202,2356,364,78,51,1042,277,1042,330,91,63,2184,302,159,143,257,210,0
5116,2303,235,260,207,2549,379,87,47,1083,318,1083,382,88,63,2138,303,165,138,260,214,0
5117,2304,236,260,208,2684,388,94,44,1107,347,1107,421,85,63,2107,302,168,134,260,227,0
4987,2305,261,277,235,1119,349,3,126,819,11,819,11,102,65,1738,326,171,155,277,235,0
4988,2306,262,278,236,1148,353,3,126,839,11,839,11,104,66,1738,328,171,157,278,236,0
4989,2307,261,277,236,1180,356,3,125,857,11,857,11,106,66,1711,328,169,159,277,236,0
4990,2308,258,273,233,1225,360,3,122,879,11,626,11,108,67,1678,324,165,159,272,233,0
4991,2309,258,273,233,1261,364,2,121,897,10,644,10,110,68,1678,325,164,161,273,233,0
4992,2310,260,274,235,1288,367,2,120,908,10,657,10,112,68,1619,329,165,164,273,235,0
4993,2311,252,266,228,1345,371,2,116,927,11,686,11,114,68,1592,323,157,166,265,228,0
4994,2312,250,265,225,1385,375,2,114,939,11,707,11,117,68,1615,324,153,171,263,225,0
4995,2313,260,273,235,1395,377,2,113,943,11,370,11,118,68,1597,334,161,173,272,235,0
4996,2314,256,270,232,1435,380,2,111,951,12,394,12,120,68,1559,332,156,176,268,232,0
4997,2315,244,258,219,1471,379,3,108,951,14,419,14,123,68,1595,322,143,179,256,219,0
4998,2316,241,255,217,1490,379,3,105,949,16,431,16,125,69,1572,320,139,181,253,217,0
4999,2317,243,257,218,1499,379,3,105,947,16,439,16,126,68,1575,324,139,185,254,218,0
5000,2318,241,255,216,1502,378,3,104,942,16,444,16,127,68,1601,322,136,186,252,216,0
5001,2319,243,258,218,1504,378,3,103,937,17,447,17,129,68,1596,326,137,189,254,221,0
5002,2320,245,261,220,1503,378,3,103,933,17,448,17,129,67,1653,330,138,192,256,223,0
5003,2321,246,261,221,1499,378,3,103,928,17,449,17,130,67,1609,331,138,193,257,224,0
5004,2322,248,263,222,1496,379,3,103,926,17,448,18,131,67,1657,333,139,194,259,225,0
5005,2323,250,265,225,1503,384,3,103,934,17,450,18,131,67,1628,335,141,194,260,227,0
5006,2324,228,243,202,1565,398,3,104,980,17,477,17,130,67,1673,314,122,192,240,202,0
5007,2325,229,243,203,1579,405,2,105,994,15,483,15,131,68,1639,314,123,191,240,203,0
5008,2326,232,246,206,1593,413,2,106,1007,15,486,15,131,68,1610,317,126,191,243,206,1
5009,2327,256,271,231,1589,436,3,109,1021,14,472,15,133,68,1590,342,149,193,266,235,0
5010,2328,266,280,241,1612,467,2,113,1058,11,469,14,133,69,1546,352,160,192,274,245,0
5011,2329,270,284,246,1635,493,2,116,1090,10,469,14,133,69,1535,356,165,191,278,249,0
5012,2330,266,280,242,1659,494,2,115,1105,10,478,13,133,70,1519,352,162,190,274,245,0
5013,2331,266,280,242,1677,497,2,116,1120,10,482,13,133,70,1532,352,163,189,274,245,0
5014,2332,270,285,247,1684,499,2,116,1133,10,476,13,132,70,1507,356,169,187,278,251,0
5015,2333,263,278,240,1713,496,2,116,1146,11,490,12,132,70,1487,349,162,187,270,243,0
5016,2334,259,274,235,1734,494,2,115,1159,11,497,11,132,70,1518,346,158,188,267,235,0
5017,2335,260,274,237,1745,495,2,115,1172,10,496,10,131,70,1493,347,160,187,268,237,0
5018,2336,252,267,228,1770,495,1,115,1184,9,508,9,131,69,1534,340,152,188,261,228,0
5019,2337,253,268,229,1780,496,1,115,1195,8,507,8,130,69,1552,341,153,188,262,229,0
5020,2338,251,266,227,1793,497,2,115,1204,9,509,9,130,69,1521,339,152,187,259,227,0
5021,2339,253,268,228,1789,494,2,115,1205,9,505,9,130,69,1576,341,154,187,262,228,0
5022,2340,245,260,220,1787,492,2,116,1200,8,512,8,130,69,1599,333,146,187,256,220,0
5023,2341,236,252,210,1736,474,2,115,1165,8,515,8,130,69,1665,325,137,188,248,210,0
5024,2342,212,228,185,1589,423,2,113,1061,8,890,8,130,69,1774,300,113,187,226,185,0
5025,2343,241,256,215,1676,453,2,115,1124,8,499,8,130,69,1658,329,143,186,254,215,0
5026,2344,245,260,219,1654,443,3,114,1103,10,887,10,129,69,1688,332,147,185,258,219,0
5027,2345,230,247,203,1537,410,2,114,1029,8,848,8,130,69,1781,319,132,187,245,203,0
5028,2346,227,244,199,1480,393,2,113,989,8,821,8,130,69,1807,315,129,186,242,199,0
5029,2347,225,243,198,1443,382,2,113,963,8,802,8,131,69,1850,315,127,188,241,198,0
5030,2348,218,236,188,1388,366,3,113,924,9,776,9,131,69,1947,308,119,189,235,188,0
5031,2349,230,248,202,1421,373,3,112,940,10,777,11,130,69,1906,319,132,187,248,206,0
5032,2350,223,243,193,1351,353,3,112,894,10,745,11,131,68,2014,314,124,190,242,197,0
5033,2351,215,235,185,1281,333,3,113,847,10,711,11,131,68,2040,306,116,190,234,189,0
5034,2352,213,233,182,1241,320,2,112,818,10,686,12,131,68,2096,305,114,191,233,186,0
5035,2353,212,234,180,1202,308,2,111,791,11,791,13,131,68,2200,304,112,192,234,184,0
5036,2354,205,227,173,1150,291,2,111,754,12,754,15,130,68,2206,297,106,191,227,176,0
5037,2355,207,230,174,1132,284,3,110,740,15,740,18,129,67,2261,299,107,192,230,178,0
5038,2356,208,231,176,1126,280,3,109,734,17,734,21,128,67,2242,299,110,189,231,180,0
5039,2357,212,236,180,1155,284,4,107,747,21,747,26,126,68,2280,299,114,185,236,182,0
5040,2358,210,235,177,1161,280,5,105,743,28,743,34,124,68,2334,296,114,182,235,180,0
5041,2359,209,234,177,1182,278,7,102,742,37,730,45,121,67,2340,293,115,178,234,179,0
5042,2360,207,233,175,1208,273,9,98,737,49,729,61,118,67,2362,290,115,175,232,176,0
5043,2361,202,228,170,1208,262,11,94,717,61,714,76,115,67,2380,284,113,171,227,170,0
5044,2362,201,227,168,1263,261,15,88,724,80,724,98,111,66,2398,282,115,167,227,168,0
5045,2363,214,240,182,1518,291,27,77,819,117,819,151,106,65,2368,291,130,161,240,192,0
5046,2364,219,245,188,1711,308,38,69,877,151,877,170,102,65,2301,294,139,155,245,197,0
5047,2365,216,243,185,1762,309,42,66,879,165,879,191,99,64,2340,292,138,154,243,193,0
5048,2366,231,257,202,2232,354,71,54,1019,250,1019,295,94,64,2189,303,158,145,257,210,0
5049,2367,235,261,206,2436,370,82,49,1064,293,1064,349,90,63,2191,304,163,141,261,213,0
5050,2368,235,260,207,2566,379,88,47,1088,323,1088,388,88,64,2137,303,166,137,260,214,0
5051,2369,237,262,209,2717,389,95,44,1116,350,1116,431,85,62,2134,304,169,135,262,229,0
5052,2370,238,264,210,2835,396,97,42,1138,357,1138,465,81,61,2120,304,173,131,264,230,0
4920,2371,260,277,235,1092,348,3,127,802,11,802,11,100,65,1758,325,172,153,277,235,0
4921,2372,260,277,235,1121,352,3,126,821,11,821,11,101,65,1755,326,171,155,277,235,0
4922,2373,261,277,235,1148,354,3,126,837,11,837,11,103,66,1750,327,171,156,277,235,0
4923,2374,259,275,233,1187,358,3,124,858,11,858,11,105,66,1744,325,168,157,275,233,0
4924,2375,259,274,233,1222,361,3,123,875,11,630,11,107,67,1711,325,167,158,274,233,0
4925,2376,257,272,232,1263,365,2,120,894,10,651,10,109,67,1657,325,164,161,272,232,0
4926,2377,260,274,235,1291,368,2,119,906,10,664,10,111,68,1646,329,166,163,273,235,0
4927,2378,259,273,234,1332,372,2,116,921,11,684,11,113,68,1628,330,164,166,273,234,0
4928,2379,256,270,231,1386,377,2,114,939,11,712,11,116,68,1625,328,159,169,269,231,0
4929,2380,253,267,228,1429,380,2,111,950,12,734,12,119,68,1618,327,154,173,265,228,0
4930,2381,256,270,231,1456,383,2,110,958,12,408,12,121,68,1608,332,155,177,268,231,0
4931,2382,252,266,227,1488,384,2,107,963,13,428,13,123,68,1591,330,150,180,264,230,0
4932,2383,254,268,230,1507,385,3,107,964,14,438,14,124,68,1557,333,152,181,265,233,0
4933,2384,254,268,229,1519,384,3,105,962,16,446,16,126,68,1579,334,149,185,265,232,0
4934,2385,250,264,225,1524,381,3,104,955,16,454,16,128,68,1619,332,144,188,261,228,0
4935,2386,251,266,226,1523,380,3,104,950,16,456,16,129,67,1649,335,144,191,262,229,0
4936,2387,248,263,222,1520,377,3,103,942,17,459,17,130,67,1667,332,139,193,259,225,0
4937,2388,250,265,224,1517,377,3,103,940,17,459,17,131,67,1647,335,141,194,261,227,0
4938,2389,250,265,224,1517,377,3,103,940,17,461,17,131,67,1667,335,140,195,260,226,0
4939,2390,252,266,226,1522,380,3,103,946,17,462,17,132,67,1657,337,141,196,263,229,0
4940,2391,256,273,230,1534,388,3,105,961,16,464,16,133,66,1703,344,145,199,267,233,0
4941,2392,259,274,232,1550,400,3,106,979,15,467,16,133,67,1691,346,148,198,269,235,0
4942,2393,261,276,235,1571,417,3,108,1001,14,471,15,133,67,1650,348,151,197,271,238,0
4943,2394,262,278,237,1597,435,3,109,1024,14,476,16,134,68,1639,350,154,196,273,240,0
4944,2395,266,281,240,1618,458,3,112,1052,13,476,16,133,68,1609,352,158,194,274,244,0
4945,2396,270,285,245,1641,480,2,114,1082,11,477,15,133,68,1576,357,163,194,278,248,0
4946,2397,260,275,236,1668,475,2,113,1092,11,492,13,134,70,1547,347,156,191,269,240,0
4947,2398,257,272,233,1691,477,2,113,1107,12,500,12,134,70,1556,344,153,191,266,236,0
4948,2399,259,274,235,1708,485,2,114,1127,12,499,12,133,70,1555,346,156,190,267,238,0
4949,2400,257,272,233,1728,486,2,113,1141,12,504,12,133,70,1549,344,155,189,265,237,0
4950,2401,260,275,236,1739,490,2,115,1156,12,502,12,132,69,1529,347,158,189,267,236,0
4951,2402,249,264,224,1769,488,2,113,1167,11,518,11,132,69,1571,337,147,190,257,224,0
4952,2403,249,265,225,1783,492,2,114,1182,11,517,11,132,70,1564,337,149,188,258,225,0
4953,2404,245,261,221,1797,494,2,114,1193,9,522,9,131,69,1597,334,145,189,255,221,0
4954,2405,241,256,217,1809,495,2,114,1204,9,526,9,131,69,1594,330,141,189,253,217,0
4955,2406,250,265,225,1810,496,2,115,1211,10,514,10,131,69,1603,338,150,188,259,225,0
4956,2407,242,258,217,1811,496,2,115,1209,9,519,9,131,69,1630,331,143,188,252,217,0
4957,2408,236,252,210,1752,474,2,114,1170,8,521,8,131,69,1696,325,137,188,249,210,0
4958,2409,218,234,190,1620,427,2,112,1077,9,901,9,131,69,1803,306,118,188,232,190,0
4959,2410,238,254,212,1675,446,3,113,1114,10,505,10,130,69,1743,327,140,187,252,212,0
4960,2411,237,253,210,1625,430,3,113,1079,10,881,10,130,69,1761,326,138,188,252,210,0
4961,2412,236,253,209,1575,415,3,113,1044,10,856,10,130,69,1783,325,138,187,252,209,0
4962,2413,227,244,198,1488,390,3,112,987,10,822,10,131,69,1879,316,128,188,243,198,0
4963,2414,224,242,195,1440,376,3,112,954,10,798,10,131,69,1909,313,125,188,241,195,0
4964,2415,214,234,184,1374,358,3,112,910,10,768,10,131,68,2007,305,115,190,233,184,0
4965,2416,222,241,192,1371,356,3,112,905,10,757,11,131,68,1992,312,122,190,240,197,0
4966,2417,225,245,195,1359,351,3,111,891,11,743,12,131,68,2044,315,125,190,245,200,0
4967,2418,221,240,191,1303,335,3,111,854,11,714,12,132,69,2033,312,121,191,240,195,0
4968,2419,193,214,161,1190,302,3,110,779,13,779,15,129,67,2179,285,95,190,214,164,0
4969,2420,203,225,171,1173,296,3,111,766,13,766,15,130,67,2184,296,104,192,225,175,0
4970,2421,205,228,173,1147,287,3,110,747,13,747,15,131,67,2258,298,105,193,228,176,0
4971,2422,208,232,176,1134,282,3,109,737,15,737,18,131,68,2267,301,109,192,232,180,0
4972,2423,208,232,176,1119,277,3,109,728,16,728,20,130,68,2282,299,109,190,232,179,0
4973,2424,212,237,179,1149,283,4,108,745,20,745,24,128,68,2326,300,113,187,237,182,0
4974,2425,209,234,177,1156,280,5,106,745,25,745,31,125,67,2328,296,112,184,234,179,0
4975,2426,207,233,175,1172,276,6,104,743,33,730,41,122,67,2387,292,112,180,233,177,1
4976,2427,201,227,169,1155,260,8,99,711,45,706,56,119,68,2362,285,110,175,226,170,0
4977,2428,188,213,155,1163,246,11,92,682,65,682,81,114,67,2371,271,101,170,213,155,0
4978,2429,184,209,151,1214,248,15,87,693,82,693,82,111,66,2389,265,99,166,209,151,0
4979,2430,208,235,175,1445,282,24,79,791,107,791,115,107,66,2425,287,125,162,235,185,0
4980,2431,216,243,184,1674,304,36,70,864,146,864,164,102,64,2381,293,136,157,243,193,0
4981,2432,225,252,195,1978,332,54,61,953,201,953,234,98,64,2271,299,148,151,252,204,0
4982,2433,226,252,196,2118,342,64,56,983,230,983,274,94,63,2250,299,152,147,252,204,0
4983,2434,231,258,202,2365,361,77,50,1043,279,1043,337,90,62,2222,302,159,143,258,210,0
4984,2435,222,250,191,2263,347,71,51,1000,263,1000,326,88,61,2319,295,151,144,250,198,0
4985,2436,231,258,202,2619,377,87,45,1089,329,1089,412,84,61,2205,299,163,136,258,222,0
4986,2437,238,263,211,2856,402,96,42,1144,355,1144,473,80,61,2085,304,173,131,263,230,0
4854,2438,260,277,234,1117,351,3,126,819,11,819,11,100,64,1784,326,172,154,277,234,0
4855,2439,260,276,235,1147,354,3,125,836,11,836,11,101,66,1734,325,172,153,276,235,0
4856,2440,260,276,234,1182,358,3,123,854,11,854,11,103,66,1753,326,170,156,276,234,0
4857,2441,260,276,234,1217,361,3,122,871,11,871,11,105,66,1720,327,169,158,276,234,0
4858,2442,257,272,232,1265,366,2,119,892,10,657,10,108,67,1678,324,165,159,272,232,0
4859,2443,255,270,230,1311,370,2,117,910,11,680,11,111,68,1656,324,162,162,270,230,0
4860,2444,259,273,234,1341,374,2,116,921,11,693,11,113,68,1631,329,164,165,272,234,0
4861,2445,258,272,233,1389,378,2,114,938,12,717,12,115,68,1625,330,162,168,271,233,0
4862,2446,232,245,207,1450,377,3,109,949,15,751,15,119,68,1584,307,134,173,244,207,0
4863,2447,243,257,218,1477,381,2,107,958,13,429,13,121,68,1612,319,142,177,255,218,0
4864,2448,254,268,229,1510,387,2,108,972,13,442,13,123,68,1593,331,151,180,265,231,0
4865,2449,249,263,224,1526,384,3,105,969,15,455,15,125,67,1617,329,145,184,260,226,0
4866,2450,250,265,225,1539,384,3,104,968,16,462,16,126,67,1599,331,145,186,261,228,0
4867,2451,252,267,227,1544,383,3,104,965,16,466,16,128,68,1619,334,146,188,263,230,0
4868,2452,251,265,226,1540,380,3,103,959,16,468,16,129,67,1623,334,143,191,262,228,0
4869,2453,253,268,227,1539,378,3,103,955,16,469,17,130,67,1641,337,144,193,264,230,0
4870,2454,251,267,226,1537,376,3,102,952,17,471,17,131,67,1662,337,142,195,262,228,0
4871,2455,254,270,227,1537,376,3,102,953,17,471,17,132,66,1707,341,143,198,264,230,0
4872,2456,256,272,230,1539,377,3,103,958,17,472,17,133,66,1726,344,144,200,268,232,0
4873,2457,259,274,232,1545,381,3,104,967,16,473,16,133,66,1722,346,146,200,270,234,0
4874,2458,260,276,234,1560,392,3,105,983,15,476,16,134,66,1700,348,147,201,271,236,0
4875,2459,253,269,226,1586,403,3,105,999,16,487,16,134,67,1733,341,141,200,264,229,0
4876,2460,251,267,225,1612,417,3,106,1021,16,494,16,134,67,1699,339,141,198,262,228,0
4877,2461,254,270,229,1633,434,3,108,1043,14,495,15,134,68,1646,342,146,196,265,232,0
4878,2462,250,266,225,1661,442,3,109,1063,15,505,15,134,68,1650,338,143,195,262,228,0
4879,2463,251,267,226,1681,453,3,109,1081,15,507,15,134,69,1639,339,145,194,262,229,0
4880,2464,253,269,228,1701,465,3,111,1100,14,509,14,134,69,1606,341,148,193,262,228,0
4881,2465,255,270,230,1719,473,2,112,1119,13,511,13,134,69,1587,342,150,192,264,230,0
4882,2466,251,266,227,1738,475,2,112,1133,13,516,13,133,69,1579,339,148,191,260,227,0
4883,2467,251,266,227,1756,480,2,112,1149,12,519,12,133,69,1563,340,148,192,260,227,0
4884,2468,247,262,222,1774,481,2,113,1162,12,525,12,133,69,1616,336,144,192,258,222,0
4885,2469,236,252,211,1780,474,2,111,1165,11,539,11,132,69,1641,325,134,191,248,211,0
4886,2470,242,257,216,1802,486,2,112,1187,11,533,11,132,69,1650,330,140,190,254,216,0
4887,2471,222,238,196,1737,454,2,111,1139,10,548,10,131,68,1738,311,121,190,235,196,0
4888,2472,246,261,220,1824,495,2,113,1211,10,525,10,131,68,1670,335,145,190,256,220,0
4889,2473,241,256,214,1821,493,2,114,1209,10,527,10,132,69,1716,329,139,190,254,214,1
4890,2474,226,241,199,1705,447,2,111,1127,9,536,9,131,69,1750,315,126,189,240,199,0
4891,2475,209,226,180,1582,410,3,111,1044,10,887,10,130,69,1869,297,109,188,224,180,0
4892,2476,234,251,207,1663,437,3,112,1100,10,903,10,131,69,1791,323,135,188,249,207,0
4893,2477,235,252,208,1621,423,3,112,1070,10,879,10,131,69,1810,324,135,189,250,208,0
4894,2478,233,249,205,1564,407,3,112,1032,10,853,10,131,69,1836,321,133,188,248,205,0
4895,2479,235,253,207,1543,399,4,111,1012,13,834,13,131,69,1891,324,135,189,252,207,0
4896,2480,216,234,186,1414,365,3,112,933,10,789,10,131,68,1967,306,116,190,233,186,0
4897,2481,217,237,187,1385,357,3,111,912,11,769,11,131,68,2027,308,117,191,236,187,0
4898,2482,223,243,193,1379,353,4,111,901,12,756,12,131,68,2046,313,123,190,242,193,0
4899,2483,225,246,195,1363,347,4,110,886,13,740,13,132,69,2046,316,125,191,245,195,0
4900,2484,216,238,185,1283,326,3,111,836,11,836,12,132,68,2127,308,115,193,238,189,0
4901,2485,196,218,165,1192,301,3,110,777,13,777,15,130,67,2207,289,97,192,218,167,0
4902,2486,193,216,160,1160,289,4,109,752,16,752,18,129,67,2274,286,94,192,216,163,0
4903,2487,207,230,174,1148,285,3,110,743,13,743,15,132,67,2279,301,105,196,230,177,0
4904,2488,214,238,182,1162,287,3,109,747,15,747,18,132,68,2288,306,112,194,238,185,0
4905,2489,214,238,181,1148,282,3,108,739,16,739,20,131,68,2295,304,112,192,238,184,0
4906,2490,212,237,178,1138,279,4,108,736,19,736,23,129,68,2353,300,111,189,237,181,0
4907,2491,209,234,175,1147,279,4,107,743,22,743,28,126,67,2378,296,110,186,234,178,0
4908,2492,202,228,169,1120,260,6,104,709,32,709,40,123,67,2380,289,107,182,228,171,0
4909,2493,200,224,167,1147,256,8,99,702,46,701,58,118,66,2381,285,108,177,224,168,0
4910,2494,174,199,141,1201,248,14,89,692,75,692,75,113,67,2378,257,89,168,199,141,0
4911,2495,183,208,149,1230,251,16,87,700,85,700,85,110,66,2385,264,98,166,208,149,0
4912,2496,204,231,171,1412,278,22,80,777,104,777,111,107,66,2437,283,121,162,231,181,0
4913,2497,210,237,177,1577,293,31,73,828,132,828,148,103,65,2394,287,129,158,237,186,0
4914,2498,207,235,173,1632,295,36,68,833,147,833,171,100,63,2448,285,127,158,235,182,0
4915,2499,225,252,194,2095,338,62,56,976,226,976,271,94,63,2309,299,150,149,252,202,0
4916,2500,232,259,202,2430,365,79,49,1061,291,1061,354,90,62,2254,304,160,144,259,210,0
4917,2501,234,260,205,2590,375,85,46,1093,323,1093,399,87,62,2190,303,164,139,260,212,0
4918,2502,232,258,202,2640,378,86,45,1094,329,1094,420,83,61,2194,300,164,136,258,222,1
4919,2503,239,264,211,2896,410,96,42,1154,357,1154,486,79,60,2135,304,174,130,264,229,0
4789,2504,259,275,233,1146,353,3,124,835,11,835,11,100,65,1771,325,172,153,275,233,0
4790,2505,258,275,232,1183,358,3,123,854,11,854,11,102,65,1773,324,169,155,275,232,0
4791,2506,260,275,233,1214,361,3,121,868,11,868,11,104,66,1751,326,169,157,275,233,0
4792,2507,257,271,231,1262,366,2,119,889,10,661,10,107,67,1710,324,165,159,271,231,0
4793,2508,257,272,231,1308,371,2,116,907,12,682,12,110,67,1694,326,163,163,271,231,0
4794,2509,257,271,232,1351,375,2,115,923,12,704,12,113,68,1646,328,162,166,271,232,0
4795,2510,258,271,233,1397,379,2,112,939,12,387,12,115,68,1619,330,161,169,270,233,0
4796,2511,256,270,231,1448,384,2,111,957,12,413,12,118,68,1614,330,158,172,268,234,0
4797,2512,255,268,230,1494,387,2,108,971,12,438,12,121,68,1588,331,154,177,267,233,0
4798,2513,241,255,216,1510,381,3,106,964,15,452,15,123,67,1608,320,139,181,252,216,0
4799,2514,255,269,230,1552,389,2,105,983,14,469,14,125,68,1597,334,151,183,266,232,0
4800,2515,254,268,229,1559,387,3,105,980,15,474,15,127,68,1582,335,149,186,265,232,0
4801,2516,255,269,229,1559,384,3,104,974,15,477,16,128,67,1641,337,148,189,265,232,0
4802,2517,253,269,227,1558,380,3,103,968,16,480,16,130,67,1675,337,145,192,265,230,0
4803,2518,253,268,227,1554,377,3,103,963,16,480,16,131,67,1655,338,144,194,264,230,0
