,pointid_left,grid_code,POINT_X,POINT_Y,geometry,index_right,pointid_right,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
1828,1829,1,44.6999032444,-16.8747624445,POINT (44.699903244434 -16.874762444451),5444,1856,261,274,237,1305,403,1,127,954,7,282,7,118,67,1518,334,160,174,270,237
1829,1830,1,44.7832332444,-16.8747624445,POINT (44.783233244434 -16.874762444451),5445,1857,256,269,233,1333,382,2,121,948,9,648,9,119,68,1512,330,156,174,265,233
1830,1831,1,44.8665632444,-16.8747624445,POINT (44.866563244434 -16.874762444451),5446,1858,252,265,228,1361,372,2,117,942,11,669,11,121,68,1501,327,151,176,261,228
1831,1832,1,44.9498932444,-16.8747624445,POINT (44.949893244434 -16.874762444451),5447,1859,250,263,226,1386,376,3,114,939,13,687,13,122,68,1514,325,148,177,260,226
1832,1833,1,45.0332232444,-16.8747624445,POINT (45.033223244434 -16.874762444451),5448,1860,250,262,226,1403,380,3,112,936,13,702,13,123,69,1516,326,148,178,260,226
1833,1834,1,45.1165532444,-16.8747624445,POINT (45.116553244434 -16.874762444451),5449,1861,250,263,226,1420,385,3,110,938,15,715,15,123,68,1515,326,147,179,260,226
1834,1835,1,45.1998832444,-16.8747624445,POINT (45.199883244434 -16.874762444451),5450,1862,250,262,226,1431,391,3,110,943,15,367,15,124,68,1511,327,147,180,259,226
1835,1836,1,45.2832132444,-16.8747624445,POINT (45.283213244434 -16.874762444451),5451,1863,249,262,226,1438,396,3,110,949,15,371,15,124,68,1472,327,147,180,258,226
1836,1837,1,45.3665432444,-16.8747624445,POINT (45.366543244434 -16.874762444451),5452,1864,250,262,226,1448,403,2,111,958,14,376,14,124,68,1487,327,147,180,259,226
1837,1838,1,45.4498732444,-16.8747624445,POINT (45.449873244434 -16.874762444451),5453,1865,244,257,220,1465,409,2,110,965,14,389,14,124,68,1491,322,142,180,253,220
1838,1839,1,45.5332032444,-16.8747624445,POINT (45.533203244434 -16.874762444451),5454,1866,243,255,220,1479,416,2,111,977,13,396,13,124,68,1461,321,141,180,252,220
1839,1840,1,45.6165332444,-16.8747624445,POINT (45.616533244434 -16.874762444451),5455,1867,245,257,221,1491,424,2,112,991,12,400,12,125,69,1471,323,144,179,253,221
1840,1841,1,45.6998632444,-16.8747624445,POINT (45.699863244434 -16.874762444451),5456,1868,254,267,230,1498,435,2,115,1014,12,393,12,124,69,1477,332,153,179,262,234
1841,1842,1,45.7831932444,-16.8747624445,POINT (45.783193244434 -16.874762444451),5457,1869,255,268,232,1519,444,2,115,1032,12,400,12,124,68,1447,335,155,180,263,236
1842,1843,1,45.8665232444,-16.8747624445,POINT (45.866523244434 -16.874762444451),5458,1870,259,272,236,1533,453,1,117,1052,9,402,10,124,69,1435,338,160,178,266,240
1843,1844,1,45.9498532444,-16.8747624445,POINT (45.949853244434 -16.874762444451),5459,1871,261,275,238,1549,461,1,118,1070,8,405,10,124,69,1463,341,162,179,269,242
1844,1845,1,46.0331832444,-16.8747624445,POINT (46.033183244434 -16.874762444451),5460,1872,265,279,243,1561,467,1,118,1085,8,407,9,124,69,1436,345,167,178,273,247
1845,1846,1,46.1165132444,-16.8747624445,POINT (46.116513244434 -16.874762444451),5461,1873,266,280,243,1576,472,1,119,1095,8,413,9,125,69,1417,346,167,179,272,248
1846,1847,1,46.1998432444,-16.8747624445,POINT (46.199843244434 -16.874762444451),5462,1874,265,279,244,1587,475,1,119,1102,8,419,9,125,70,1366,346,168,178,272,248
1847,1848,1,46.2831732444,-16.8747624445,POINT (46.283173244434 -16.874762444451),5463,1875,268,283,247,1584,474,1,119,1102,7,419,8,125,69,1398,351,171,180,274,250
1848,1849,1,46.3665032444,-16.8747624445,POINT (46.366503244434 -16.874762444451),5464,1876,268,282,247,1592,474,1,120,1104,7,426,8,125,69,1357,351,172,179,273,251
1849,1850,1,46.4498332444,-16.8747624445,POINT (46.449833244434 -16.874762444451),5465,1877,267,282,246,1596,473,1,119,1104,7,432,7,125,69,1370,350,171,179,272,250
1850,1851,1,46.5331632444,-16.8747624445,POINT (46.533163244434 -16.874762444451),5466,1878,270,284,249,1590,469,1,119,1101,7,430,7,125,69,1335,354,175,179,274,254
1851,1852,1,46.6164932444,-16.8747624445,POINT (46.616493244434 -16.874762444451),5467,1879,269,284,248,1600,468,0,119,1105,6,436,6,124,68,1345,354,174,180,273,252
1852,1853,1,46.6998232444,-16.8747624445,POINT (46.699823244434 -16.874762444451),5468,1880,271,285,251,1604,466,0,119,1107,5,439,5,124,69,1308,355,176,179,275,251
1853,1854,1,46.7831532444,-16.8747624445,POINT (46.783153244434 -16.874762444451),5469,1881,274,288,255,1604,457,0,119,1108,6,433,6,123,69,1264,358,181,177,278,255
1854,1855,1,46.8664832444,-16.8747624445,POINT (46.866483244434 -16.874762444451),5470,1882,275,289,256,1612,445,0,118,1116,6,427,6,123,69,1266,359,182,177,278,256
1855,1856,1,46.9498132444,-16.8747624445,POINT (46.949813244434 -16.874762444451),5471,1883,274,288,254,1625,444,0,118,1125,6,428,6,123,69,1286,358,182,176,278,254
1856,1857,1,47.0331432444,-16.8747624445,POINT (47.033143244434 -16.874762444451),5472,1884,270,284,251,1648,452,1,117,1137,7,438,7,124,70,1283,355,178,177,274,251
1857,1858,1,47.1164732444,-16.8747624445,POINT (47.116473244434 -16.874762444451),5473,1885,263,277,242,1674,468,1,118,1151,5,454,5,125,70,1336,348,171,177,269,242
1858,1859,1,47.1998032444,-16.8747624445,POINT (47.199803244434 -16.874762444451),5474,1886,259,274,238,1691,477,1,118,1160,5,465,5,125,70,1359,345,168,177,268,238
1859,1860,1,47.2831332444,-16.8747624445,POINT (47.283133244434 -16.874762444451),5475,1887,248,262,226,1699,487,1,118,1172,4,484,4,126,71,1398,334,157,177,257,226
1860,1861,1,47.3664632444,-16.8747624445,POINT (47.366463244434 -16.874762444451),5476,1888,243,257,220,1690,487,1,119,1168,4,489,4,127,71,1480,328,151,177,254,220
1861,1862,1,47.4497932444,-16.8747624445,POINT (47.449793244434 -16.874762444451),5477,1889,241,255,218,1685,486,1,118,1165,4,491,4,126,71,1508,326,149,177,253,218
1862,1863,1,47.5331232444,-16.8747624445,POINT (47.533123244434 -16.874762444451),5478,1890,256,269,233,1725,493,2,118,1181,7,483,7,124,70,1478,339,164,175,266,233
1863,1864,1,47.6164532444,-16.8747624445,POINT (47.616453244434 -16.874762444451),5479,1891,257,271,234,1711,486,3,116,1164,10,474,10,123,70,1526,340,166,174,268,234
1864,1865,1,47.6997832444,-16.8747624445,POINT (47.699783244434 -16.874762444451),5480,1892,249,264,225,1692,485,2,116,1158,9,926,9,124,70,1569,334,158,176,261,225
1865,1866,1,47.7831132444,-16.8747624445,POINT (47.783113244434 -16.874762444451),5481,1893,204,221,176,1385,381,2,115,938,9,782,10,127,69,1882,293,111,182,221,180
1866,1867,1,47.8664432444,-16.8747624445,POINT (47.866443244434 -16.874762444451),5482,1894,203,220,175,1349,368,2,115,910,11,761,12,127,70,1890,291,110,181,220,178
1867,1868,1,47.9497732444,-16.8747624445,POINT (47.949773244434 -16.874762444451),5483,1895,196,214,167,1297,348,2,113,867,13,833,15,126,69,1980,284,103,181,214,170
1868,1869,1,48.0331032444,-16.8747624445,POINT (48.033103244434 -16.874762444451),5484,1896,190,209,160,1262,331,3,111,832,18,800,20,125,69,2037,278,97,181,209,162
1869,1870,1,48.1164332444,-16.8747624445,POINT (48.116433244434 -16.874762444451),5485,1897,200,220,171,1251,328,3,111,823,19,793,22,125,69,2044,288,107,181,220,173
1870,1871,1,48.1997632444,-16.8747624445,POINT (48.199763244434 -16.874762444451),5486,1898,221,240,192,1317,349,4,111,866,21,866,25,122,69,1998,305,130,175,240,195
1871,1872,1,48.2830932444,-16.8747624445,POINT (48.283093244434 -16.874762444451),5487,1899,219,240,190,1293,335,5,108,839,27,839,32,121,69,2053,302,128,174,240,192
1872,1873,1,48.3664232444,-16.8747624445,POINT (48.366423244434 -16.874762444451),5488,1900,216,238,187,1267,321,6,106,809,34,791,40,120,69,2121,299,126,173,238,189
1873,1874,1,48.4497532444,-16.8747624445,POINT (48.449753244434 -16.874762444451),5489,1901,206,229,175,1194,290,6,102,743,41,724,50,118,68,2222,289,116,173,228,176
1874,1875,1,48.5330832444,-16.8747624445,POINT (48.533083244434 -16.874762444451),5490,1902,197,221,165,1166,267,7,97,698,52,682,64,117,67,2311,281,107,174,220,166
1875,1876,1,48.6164132444,-16.8747624445,POINT (48.616413244434 -16.874762444451),5491,1903,197,222,165,1179,268,9,94,701,60,685,73,115,66,2360,281,108,173,221,165
1876,1877,1,48.6997432444,-16.8747624445,POINT (48.699743244434 -16.874762444451),5492,1904,193,219,161,1210,267,12,91,703,71,691,88,113,66,2371,276,106,170,217,173
1877,1878,1,48.7830732444,-16.8747624445,POINT (48.783073244434 -16.874762444451),5493,1905,186,212,153,1244,265,15,88,705,81,699,86,111,66,2408,268,100,168,211,164
1878,1879,1,48.8664032444,-16.8747624445,POINT (48.866403244434 -16.874762444451),5494,1906,188,215,155,1306,270,19,83,721,93,720,103,109,65,2415,270,104,166,213,166
1879,1880,1,48.9497332444,-16.8747624445,POINT (48.949733244434 -16.874762444451),5495,1907,198,224,166,1439,286,27,78,773,115,773,131,105,64,2389,278,116,162,224,175
1880,1881,1,49.0330632444,-16.8747624445,POINT (49.033063244434 -16.874762444451),5496,1908,206,233,175,1606,303,36,72,835,141,835,164,101,64,2345,284,128,156,233,184
1881,1882,1,49.1163932444,-16.8747624445,POINT (49.116393244434 -16.874762444451),5497,1909,208,234,177,1728,310,43,66,870,164,870,194,98,64,2299,283,132,151,234,186
1882,1883,1,49.1997232444,-16.8747624445,POINT (49.199723244434 -16.874762444451),5498,1910,216,241,186,1959,327,56,60,940,202,940,246,94,64,2212,288,143,145,241,195
1883,1884,1,49.2830532444,-16.8747624445,POINT (49.283053244434 -16.874762444451),5499,1911,221,246,192,2190,344,64,54,999,242,999,303,89,64,2172,290,151,139,246,200
1884,1885,1,49.3663832444,-16.8747624445,POINT (49.366383244434 -16.874762444451),5500,1912,224,249,197,2429,361,72,49,1056,279,1056,364,85,63,2111,291,158,133,249,217
1885,1886,1,49.4497132444,-16.8747624445,POINT (49.449713244434 -16.874762444451),5501,1913,229,253,202,2736,381,81,45,1125,310,1125,444,80,62,2059,293,165,128,253,221
1886,1887,1,49.5330432444,-16.8747624445,POINT (49.533043244434 -16.874762444451),5502,1914,224,248,197,2682,377,77,45,1104,298,1104,438,78,61,2066,288,162,126,248,216
1887,1888,1,49.6163732444,-16.8747624445,POINT (49.616373244434 -16.874762444451),5503,1915,238,261,213,3314,445,93,42,1279,356,1249,741,69,58,1947,297,180,117,257,229
1888,1889,1,49.6997032444,-16.8747624445,POINT (49.699703244434 -16.874762444451),5504,1916,240,263,215,3289,460,88,43,1293,341,1247,586,65,57,1928,298,184,114,258,232
1889,1890,1,49.9496932444,-16.8747624445,POINT (49.949693244434 -16.874762444451),5505,1917,242,264,217,3190,476,79,45,1286,312,1216,564,58,54,1892,297,190,107,260,235
1890,1891,1,44.2832532444,-16.9580924445,POINT (44.283253244434 -16.958092444451),5375,1918,266,280,242,1194,396,1,135,911,6,567,6,111,68,1558,334,171,163,279,242
1891,1892,1,44.3665832444,-16.9580924445,POINT (44.366583244434 -16.958092444451),5376,1919,263,277,239,1223,407,1,135,929,7,578,7,113,67,1560,333,166,167,276,239
1892,1893,1,44.4499132444,-16.9580924445,POINT (44.449913244434 -16.958092444451),5377,1920,264,278,241,1245,414,1,134,941,7,587,7,114,67,1547,335,166,169,277,241
1893,1894,1,44.5332432444,-16.9580924445,POINT (44.533243244434 -16.958092444451),5378,1921,264,278,240,1265,413,1,131,947,7,599,7,116,67,1535,336,165,171,276,240
1894,1895,1,44.6165732444,-16.9580924445,POINT (44.616573244434 -16.958092444451),5379,1922,265,279,242,1282,407,1,130,948,7,272,7,117,68,1543,338,166,172,275,242
1895,1896,1,44.6999032444,-16.9580924445,POINT (44.699903244434 -16.958092444451),5380,1923,264,278,241,1305,396,1,126,949,8,627,8,118,67,1541,338,164,174,274,241
1896,1897,1,44.7832332444,-16.9580924445,POINT (44.783233244434 -16.958092444451),5381,1924,258,270,235,1340,377,2,121,946,9,310,9,120,68,1485,332,158,174,267,235
1897,1898,1,44.8665632444,-16.9580924445,POINT (44.866563244434 -16.958092444451),5382,1925,252,265,229,1375,373,3,115,941,12,334,12,121,68,1528,328,151,177,262,229
1898,1899,1,44.9498932444,-16.9580924445,POINT (44.949893244434 -16.958092444451),5383,1926,250,263,227,1399,376,3,112,936,13,697,13,123,69,1512,326,148,178,260,227
1899,1900,1,45.0332232444,-16.9580924445,POINT (45.033223244434 -16.958092444451),5384,1927,251,263,227,1421,380,3,109,935,15,712,15,124,68,1506,328,148,180,261,227
1900,1901,1,45.1165532444,-16.9580924445,POINT (45.116553244434 -16.958092444451),5385,1928,249,262,225,1437,384,3,108,934,15,375,15,125,68,1524,327,145,182,259,225
1901,1902,1,45.1998832444,-16.9580924445,POINT (45.199883244434 -16.958092444451),5386,1929,248,261,225,1447,388,3,108,937,15,383,15,126,69,1494,326,144,182,258,225
1902,1903,1,45.2832132444,-16.9580924445,POINT (45.283213244434 -16.958092444451),5387,1930,247,260,223,1452,394,3,108,942,15,387,15,125,68,1529,326,143,183,257,223
1903,1904,1,45.3665432444,-16.9580924445,POINT (45.366543244434 -16.958092444451),5388,1931,250,263,226,1454,400,2,109,951,14,386,14,126,68,1501,329,146,183,259,226
1904,1905,1,45.4498732444,-16.9580924445,POINT (45.449873244434 -16.958092444451),5389,1932,249,262,226,1464,407,2,110,961,14,391,14,126,68,1486,329,146,183,259,226
1905,1906,1,45.5332032444,-16.9580924445,POINT (45.533203244434 -16.958092444451),5390,1933,240,253,217,1485,412,2,110,967,14,408,14,126,69,1494,320,138,182,250,217
1906,1907,1,45.6165332444,-16.9580924445,POINT (45.616533244434 -16.958092444451),5391,1934,243,257,220,1493,420,2,111,981,13,409,13,126,68,1477,324,141,183,252,224
1907,1908,1,45.6998632444,-16.9580924445,POINT (45.699863244434 -16.958092444451),5392,1935,251,264,229,1506,432,2,113,1004,12,406,13,126,69,1445,331,149,182,260,232
1908,1909,1,45.7831932444,-16.9580924445,POINT (45.783193244434 -16.958092444451),5393,1936,254,267,231,1526,442,2,114,1024,12,411,13,126,69,1485,334,152,182,263,234
1909,1910,1,45.8665232444,-16.9580924445,POINT (45.866523244434 -16.958092444451),5394,1937,258,272,236,1542,453,2,116,1047,11,412,12,126,69,1447,339,158,181,266,240
1910,1911,1,45.9498532444,-16.9580924445,POINT (45.949853244434 -16.958092444451),5395,1938,262,275,239,1559,463,1,117,1067,9,415,10,126,70,1420,342,162,180,270,243
1911,1912,1,46.0331832444,-16.9580924445,POINT (46.033183244434 -16.958092444451),5396,1939,267,281,244,1568,470,1,118,1082,8,414,10,126,70,1435,347,167,180,274,248
1912,1913,1,46.1165132444,-16.9580924445,POINT (46.116513244434 -16.958092444451),5397,1940,266,280,245,1584,475,1,118,1095,8,421,9,126,70,1384,347,168,179,273,248
1913,1914,1,46.1998432444,-16.9580924445,POINT (46.199843244434 -16.958092444451),5398,1941,263,277,241,1603,479,1,119,1105,8,431,9,126,70,1407,345,165,180,270,245
1914,1915,1,46.2831732444,-16.9580924445,POINT (46.283173244434 -16.958092444451),5399,1942,265,279,243,1608,480,1,118,1110,8,433,9,126,70,1392,348,168,180,271,248
1915,1916,1,46.3665032444,-16.9580924445,POINT (46.366503244434 -16.958092444451),5400,1943,268,282,247,1612,480,1,119,1114,8,435,8,126,70,1364,350,171,179,273,250
1916,1917,1,46.4498332444,-16.9580924445,POINT (46.449833244434 -16.958092444451),5401,1944,268,282,246,1617,478,1,119,1116,8,439,8,125,69,1387,351,172,179,274,251
1917,1918,1,46.5331632444,-16.9580924445,POINT (46.533163244434 -16.958092444451),5402,1945,268,282,247,1623,477,0,119,1121,6,442,6,125,69,1360,352,173,179,273,247
1918,1919,1,46.6164932444,-16.9580924445,POINT (46.616493244434 -16.958092444451),5403,1946,264,279,244,1641,477,0,119,1130,6,451,6,125,69,1338,349,170,179,269,244
1919,1920,1,46.6998232444,-16.9580924445,POINT (46.699823244434 -16.958092444451),5404,1947,273,287,252,1626,468,0,119,1123,7,441,7,124,69,1344,357,178,179,277,252
1920,1921,1,46.7831532444,-16.9580924445,POINT (46.783153244434 -16.958092444451),5405,1948,275,290,255,1631,456,0,119,1129,6,436,6,123,69,1305,359,182,177,279,255
1921,1922,1,46.8664832444,-16.9580924445,POINT (46.866483244434 -16.958092444451),5406,1949,274,289,255,1649,440,0,118,1144,6,431,6,123,69,1273,358,182,176,278,255
1922,1923,1,46.9498132444,-16.9580924445,POINT (46.949813244434 -16.958092444451),5407,1950,268,283,249,1665,455,0,118,1150,5,445,5,124,69,1274,354,176,178,273,249
1923,1924,1,47.0331432444,-16.9580924445,POINT (47.033143244434 -16.958092444451),5408,1951,263,277,243,1684,466,1,118,1156,6,458,6,125,70,1317,349,171,178,268,243
1924,1925,1,47.1164732444,-16.9580924445,POINT (47.116473244434 -16.958092444451),5409,1952,257,271,236,1695,476,1,118,1163,5,470,5,126,70,1367,343,165,178,266,236
1925,1926,1,47.1998032444,-16.9580924445,POINT (47.199803244434 -16.958092444451),5410,1953,249,264,228,1696,481,1,118,1167,4,482,4,126,70,1429,336,157,179,259,228
1926,1927,1,47.2831332444,-16.9580924445,POINT (47.283133244434 -16.958092444451),5411,1954,243,258,221,1681,479,1,118,1158,4,488,4,127,70,1468,330,151,179,253,221
1927,1928,1,47.3664632444,-16.9580924445,POINT (47.366463244434 -16.958092444451),5412,1955,244,258,222,1683,480,1,118,1160,4,489,4,127,71,1487,330,152,178,255,222
1928,1929,1,47.4497932444,-16.9580924445,POINT (47.449793244434 -16.958092444451),5413,1956,215,231,189,1523,428,1,117,1043,6,862,6,128,70,1696,303,121,182,229,189
1929,1930,1,47.5331232444,-16.9580924445,POINT (47.533123244434 -16.958092444451),5414,1957,254,268,231,1703,482,2,117,1163,7,481,7,124,70,1518,339,162,177,265,231
1930,1931,1,47.6164532444,-16.9580924445,POINT (47.616453244434 -16.958092444451),5415,1958,241,255,216,1636,466,2,117,1123,7,482,7,126,70,1628,326,148,178,253,216
1931,1932,1,47.6997832444,-16.9580924445,POINT (47.699783244434 -16.958092444451),5416,1959,242,257,218,1623,460,2,116,1110,8,896,9,125,70,1620,327,150,177,255,222
1932,1933,1,47.7831132444,-16.9580924445,POINT (47.783113244434 -16.958092444451),5417,1960,233,249,208,1531,430,2,116,1044,8,852,9,126,70,1722,319,141,178,248,212
1933,1934,1,47.8664432444,-16.9580924445,POINT (47.866443244434 -16.958092444451),5418,1961,222,239,195,1425,395,2,116,967,9,798,10,126,70,1826,310,130,180,239,199
1934,1935,1,47.9497732444,-16.9580924445,POINT (47.949773244434 -16.958092444451),5419,1962,191,210,162,1273,337,3,112,846,14,811,15,126,69,2006,280,98,182,210,165
1935,1936,1,48.0331032444,-16.9580924445,POINT (48.033103244434 -16.958092444451),5420,1963,192,211,162,1245,325,3,112,820,17,788,19,126,69,2033,280,98,182,210,164
1936,1937,1,48.1164332444,-16.9580924445,POINT (48.116433244434 -16.958092444451),5421,1964,198,218,168,1226,317,3,110,803,19,772,22,125,69,2091,286,105,181,218,170
1937,1938,1,48.1997632444,-16.9580924445,POINT (48.199763244434 -16.958092444451),5422,1965,219,238,190,1281,336,3,110,840,20,840,25,123,69,2028,304,126,178,238,192
1938,1939,1,48.2830932444,-16.9580924445,POINT (48.283093244434 -16.958092444451),5423,1966,213,233,183,1226,313,4,107,792,26,768,31,122,69,2091,297,121,176,233,186
1939,1940,1,48.3664232444,-16.9580924445,POINT (48.366423244434 -16.958092444451),5424,1967,215,237,185,1229,309,5,105,784,31,764,38,120,68,2122,298,124,174,236,187
1940,1941,1,48.4497532444,-16.9580924445,POINT (48.449753244434 -16.958092444451),5425,1968,199,222,167,1133,265,4,100,692,40,672,51,120,68,2234,283,108,175,222,169
1941,1942,1,48.5330832444,-16.9580924445,POINT (48.533083244434 -16.958092444451),5426,1969,201,225,169,1117,262,6,98,682,45,660,56,117,67,2297,285,111,174,224,170
1942,1943,1,48.6164132444,-16.9580924445,POINT (48.616413244434 -16.958092444451),5427,1970,198,224,166,1126,257,9,95,674,55,654,66,115,66,2353,282,110,172,223,167
1943,1944,1,48.6997432444,-16.9580924445,POINT (48.699743244434 -16.958092444451),5428,1971,196,222,164,1177,260,12,90,687,68,672,83,113,66,2341,279,110,169,221,175
1944,1945,1,48.7830732444,-16.9580924445,POINT (48.783073244434 -16.958092444451),5429,1972,194,221,163,1238,264,15,86,702,80,693,85,111,66,2369,276,110,166,220,173
